0.0	GEE	0.7241710640344096,0.7614669962474545,0.7512661796633986,0.7551710844945684,0.7504709558307441,0.7956505649512454,0.7670538103774226,0.7330296456912236,0.7911946720938018,0.7798114842940064,0.7814161734770868,0.7733693373004108,0.7778732670838875,0.7639467625261005,0.769616008662545,0.7712482305605651,0.7777350463088776,0.7969392206261029,0.7719915117192555,0.7807173019236328,0.7274721333967017,0.7568839481968082,0.7957810150733597,0.7699792170243154,0.7565066110420005,0.7842253615054426,0.785527691626431,0.7548404165519736,0.7724285590656187,0.7449985886493014,0.7619045822340738,0.737513931227792,0.8074909009062291,0.7760621064571553,0.7558998305996913,0.7703083447027095,0.7733025729468487,0.7849993840128372,0.7769552874820327,0.7840327215781481,0.7756786633790129,0.7391305699120593,0.7738344578815031,0.7646657614452105,0.7753415212464102,0.7614765064001555,0.7715525166518715,0.7526049094624724,0.7922335602667497,0.7640510046982644
0.0	GNN	0.6652324920426519,0.6871066182528959,0.675856850787443,0.7258728436475352,0.6915181153666183,0.7405271139094265,0.6940187692843208,0.7042920218465896,0.6892395286456351,0.6710899860157843,0.669224415931291,0.696882372145532,0.7100872697568501,0.6767650310695867,0.672423796342008,0.6959681994117665,0.7149990352845851,0.685945229904708,0.6609639724934779,0.6751248174929151,0.6469781864531288,0.6373662395511713,0.6593525791490729,0.49560647644828754,0.6462415566286004,0.6681231253975914,0.7004717934426958,0.7084194991905125,0.6927936807467254,0.6870172700248418,0.7369928960193697,0.6542086353720169,0.7006775604758947,0.7076648760472135,0.6794429862055232,0.7099788170004826,0.6976967932852383,0.6535335745712489,0.6680031641103577,0.686383114356233,0.7090413654868192,0.69866049951046,0.7043617087606163,0.7113802137275481,0.6917884040049469,0.665636457698225,0.7112685140544495,0.6670391382643431,0.6793945785250542,0.6739425404128863
0.0	GG	0.6513815682171329,0.7702164139491398,0.7527876383500304,0.7598740241921901,0.6864286623055141,0.8010175184512821,0.767389978585251,0.7536839483808925,0.7980898616101519,0.7817447401741906,0.7673971776307495,0.7733693373004108,0.7783296909484977,0.7670308914022513,0.7475672291212204,0.7730636925870175,0.7180097286617558,0.8004387130752335,0.7732513010110078,0.7760252441738323,0.7080618245788813,0.7601129750056315,0.7805042736776343,0.7699792170243154,0.7628297505079632,0.7892695828422616,0.7886952213873055,0.769487869472313,0.7748960104147138,0.7567794664440365,0.7669496579437072,0.7477160317257353,0.809872198751448,0.7799501021992203,0.757749749579827,0.7732656629609583,0.7785726089165911,0.7885326556926044,0.7784166885902439,0.7870359305979477,0.7787016946375899,0.751909223662687,0.7787382870710577,0.7648634014696314,0.7771149460950268,0.7616605393836381,0.7715706506433931,0.7552229593911007,0.7951653245385565,0.7676654923834202
0.02	GEE	0.6909077364694406,0.675186333962849,0.7253494561724043,0.7258908874799422,0.7349688540759105,0.7242005289281785,0.7095958100638449,0.7135978086158421,0.5125719895299191,0.7456419143381936,0.7420963442268863,0.7494938877421244,0.7343882285429942,0.6920827913973641,0.7247333851206944,0.7658757801908328,0.7188366238486797,0.7325786152130893,0.7399429633314528,0.7181716273750377,0.7310754202754008,0.7013042841562379,0.6765224517667827,0.7172934052825839,0.7310132938172079,0.7142697172752871,0.7309455880094698,0.6981082307445406,0.728252101051053,0.7159299267927809,0.6676791524655294,0.7296572912954472,0.6971335638552031,0.6706433944496424,0.6970135472225041,0.7259435558951634,0.7090173511140292,0.7265012985714333,0.7215269299393887,0.7194438680403357,0.7222916218023893,0.7153502630369183,0.7188265077679025,0.6611213013767003,0.7449439316834173,0.7124753376694373,0.7395670409323685,0.7190939947480565,0.7285732883269114,0.7157002229702828
0.02	GNN	0.6064720585317978,0.641074789527327,0.6509425742640027,0.6187082467768218,0.6422180182423185,0.602913542109698,0.6195284486882751,0.6172046464936339,0.6551575129282883,0.6320014718154544,0.6250758138713272,0.6301494484055614,0.6264600073838031,0.6188449161599267,0.5535473623791645,0.6605932728677787,0.6666480294112394,0.6376557160155447,0.619008971886344,0.6248686577264103,0.6219127495087742,0.6232824662130392,0.6404349069678442,0.6253438694869381,0.6223724904676994,0.6341495676672031,0.6538433453679139,0.6198960903597386,0.6541835383388123,0.6615228034603309,0.6223781365442279,0.6045817088467023,0.5895837414057744,0.6389688087396489,0.6110301910022369,0.6466612569431598,0.6453224732445,0.6456779023631423,0.6616198587884042,0.6037580581482845,0.6298188822558365,0.658939641160863,0.6223260354974124,0.6179680640606156,0.6417983050102449,0.6325995251494799,0.6587139177210056,0.6058806691568182,0.6197167127173325,0.6516425333587923
0.02	GG	0.7059912853353044,0.6697889584130472,0.721119077245883,0.6790286401196548,0.7073990268069265,0.69481879729417,0.6963836842585336,0.6847173119136347,0.5963243655193803,0.6276862035249422,0.7275684416706062,0.7432093174061689,0.7188092409024878,0.6489731638139181,0.7260180282732633,0.7279383142806851,0.7002096365602012,0.6050103601356543,0.7265990928979434,0.7021924176804917,0.6817278247514987,0.7015629141034564,0.6457520812164919,0.6767965930056387,0.7163157306038938,0.694654305055126,0.6727767250588221,0.6965861427191794,0.709213845974111,0.7260621764655357,0.6306882983154042,0.7124894622613024,0.689023748083009,0.6799893590058155,0.6772187075784679,0.7119933656776167,0.7064296024243983,0.7019529456029547,0.720503210618768,0.6807386666241401,0.7141713673785827,0.7008896510099142,0.6786908178715014,0.6391398665808136,0.7221640946316892,0.7174492801741676,0.7403038222638397,0.7006672290195037,0.6937877768495746,0.7062821813721171
0.04	GEE	0.6419436509798755,0.6365080953851636,0.498423214472731,0.6396774539979426,0.648313484577573,0.599857525151672,0.6485324839838653,0.6469488969280536,0.6594728557737103,0.6630711289888914,0.6591774958096077,0.6316854869394478,0.6153477905928919,0.6410907958153876,0.6438319843851638,0.6366978966060047,0.43880612071106656,0.6833027044551421,0.6457119118494089,0.6591557187002363,0.6653984306290467,0.6055168600560581,0.5943439608333129,0.6467217713174408,0.6699720437152361,0.631210976313489,0.6204079196026879,0.5654074881196725,0.48495625122581254,0.6269673798055378,0.6733553515997136,0.6356632091618696,0.46576558091806075,0.6453711912933217,0.6823408574991684,0.6330277349094047,0.6555504021304867,0.6714931298236677,0.6161568218567929,0.6453569812242188,0.6630438121143014,0.624866789200407,0.6460126076846021,0.6563019818804646,0.6574710027930443,0.6050797397768339,0.656722024037293,0.5751953369200378,0.6611013816879954,0.6304555138453842
0.04	GNN	0.5755999666469822,0.5758397387133108,0.5535882621872013,0.554693011267656,0.5868303734145874,0.5339162183108064,0.5593594389919829,0.5983671635123239,0.5825061391372645,0.5876536402394509,0.6109827912374506,0.5894308414035102,0.5481356114728265,0.5670357057183428,0.5548690979743437,0.5624249139156258,0.5010751641373085,0.6036238080626151,0.5753303962094224,0.5846547234562105,0.5734496342451535,0.5451226987157014,0.5730883628878672,0.5602752794834626,0.6113780477183051,0.5838864499041236,0.5362501328091555,0.5620591390528572,0.6122840918475825,0.5891481245336605,0.5948212757155411,0.56306615631238,0.5687322218087814,0.5700672584351852,0.49658100122927973,0.5758278888144871,0.5802713389843249,0.5791721606804757,0.5805063269311227,0.5867345454271721,0.5558526348437561,0.5589848559796103,0.577336095846392,0.5909845928469889,0.5838109107911548,0.5779193583006902,0.5956291908212278,0.5848255278667281,0.573221261945401,0.5679972378318459
0.04	GG	0.6323967657023597,0.6282194950660457,0.6311115982513844,0.5903259972150962,0.63727889629517,0.6217244792975313,0.6443454425188664,0.6017293735408775,0.6373935416291806,0.6295358019233727,0.6213854040712221,0.6279187084249006,0.6320164971358547,0.6269632323917448,0.6419298666534984,0.6511498511720409,0.5495923536051931,0.6545081897538604,0.6351527655262678,0.6000776090339375,0.6086513335830362,0.6077818360974145,0.5673915339961981,0.5729798148955934,0.6313589716699773,0.607548209778204,0.6341248015390778,0.6012316613697529,0.600873190925188,0.6138137460741836,0.6621344401185019,0.6446694838354184,0.5565758827671942,0.5526705671622312,0.5891129303947217,0.5722293803154475,0.6516755044911366,0.6624207785988871,0.5734786545413604,0.6104195718400062,0.6380214019886683,0.5917433286694522,0.644911865480443,0.6162700998642514,0.6508802653910456,0.5737201553943028,0.6380091790940758,0.6047754958992133,0.5861655731753087,0.6370075865889749
0.06	GEE	0.5541513685244025,0.5907832798951174,0.5562398383158882,0.5230256930321532,0.5531526788809428,0.38880544811127266,0.5959426401612085,0.4054656604374791,0.4972885530206822,0.46844305208913417,0.5325862175418049,0.5680826417545035,0.5726011497894694,0.5616301777880435,0.5742998925641559,0.5946162112923867,0.43629512675861326,0.5640383690239981,0.6064098387168462,0.6103350094472056,0.5673581791196382,0.5159870991632298,0.5762207973510327,0.450149304071928,0.5687218576404565,0.5490220546718655,0.5399120571091384,0.5366342335173824,0.5899872403499707,0.5359088085876793,0.5566535290337038,0.5537253794458239,0.5615945335464825,0.568757140541817,0.23708340831336785,0.5642991276341244,0.5098060421014492,0.5868888174224595,0.5420926123004389,0.5607589415387122,0.5241495720982422,0.5732177686050145,0.5811404822430271,0.3940741384336955,0.5515456500874338,0.21132368509354196,0.5716511994143872,0.6088343092324698,0.576343961116003,0.5306249000721681
