ACM	GEE	0.006575107574462891,0.006407260894775391,0.006628990173339844,0.006474971771240234,0.008219242095947266,0.006661891937255859,0.006575107574462891,0.0065081119537353516,0.0066530704498291016,0.006499052047729492,0.0065190792083740234,0.0070378780364990234,0.006376028060913086,0.007508993148803711,0.006891012191772461,0.006893157958984375,0.006784915924072266,0.006677150726318359,0.0069768428802490234,0.006660938262939453,0.007004737854003906,0.007105112075805664,0.006815910339355469,0.006846904754638672,0.006743907928466797,0.006640911102294922,0.006918907165527344,0.00735020637512207,0.0069582462310791016,0.0067751407623291016,0.006868839263916016,0.006677865982055664,0.006630897521972656,0.006827831268310547,0.006880998611450195,0.007226228713989258,0.007003068923950195,0.006748199462890625,0.006943941116333008,0.007045269012451172,0.0071179866790771484,0.007020235061645508,0.007100105285644531,0.006799221038818359,0.007050037384033203,0.006915092468261719,0.00693821907043457,0.006979942321777344,0.006769895553588867,0.00683283805847168,0.006769895553588867,0.0067901611328125,0.006914854049682617,0.007074117660522461,0.0067081451416015625,0.0072252750396728516,0.0068280696868896484,0.006893157958984375,0.00712275505065918,0.00711822509765625,0.007350921630859375,0.0068552494049072266,0.006974220275878906,0.007081031799316406,0.007108926773071289,0.007287025451660156,0.006887197494506836,0.007051944732666016,0.006730794906616211,0.006983041763305664,0.007239103317260742,0.0072901248931884766,0.007267951965332031,0.007100820541381836,0.007089853286743164,0.006974220275878906,0.007340192794799805,0.0069539546966552734,0.006807804107666016,0.006972789764404297,0.006957054138183594,0.007001161575317383,0.007062196731567383,0.006991147994995117,0.007051706314086914,0.0067980289459228516,0.007169961929321289,0.006906270980834961,0.00709080696105957,0.007159233093261719,0.007336139678955078,0.0070955753326416016,0.006727933883666992,0.006979703903198242,0.00703120231628418,0.006886005401611328,0.006818056106567383,0.006801128387451172,0.006704092025756836,0.007014036178588867
ACM	GNN	0.4851510524749756,0.3967580795288086,0.28570103645324707,0.38305091857910156,0.4429283142089844,0.4739382266998291,0.3140890598297119,0.27418088912963867,0.9032409191131592,0.43091583251953125,0.34709596633911133,0.4784579277038574,0.35875511169433594,0.494675874710083,0.4088399410247803,0.368563175201416,0.30925488471984863,0.5753772258758545,0.25783205032348633,0.6181943416595459,0.33315491676330566,0.35109591484069824,0.35112595558166504,0.38109803199768066,0.3442718982696533,0.3363521099090576,0.3366701602935791,0.47572803497314453,0.37760210037231445,0.36306095123291016,0.3638737201690674,0.4221479892730713,0.34749698638916016,0.49033308029174805,0.49065589904785156,0.3211510181427002,0.35936617851257324,0.3499031066894531,0.4142119884490967,0.3348119258880615,0.24432897567749023,0.448962926864624,0.30073022842407227,0.48861193656921387,0.33769989013671875,0.34667229652404785,0.4359102249145508,0.5051259994506836,0.34447526931762695,0.4499552249908447,0.3072981834411621,0.32678914070129395,0.5598680973052979,0.33676576614379883,0.3729829788208008,0.32766103744506836,0.39627695083618164,0.41068315505981445,0.30440187454223633,0.6077260971069336,0.46648383140563965,0.3235771656036377,0.29692888259887695,0.3497312068939209,0.33046674728393555,0.4818129539489746,0.36548590660095215,0.49190402030944824,0.4149339199066162,0.3684861660003662,0.3100321292877197,0.5121290683746338,0.28864383697509766,0.38211727142333984,0.37459516525268555,0.31313109397888184,0.27019500732421875,0.39672183990478516,0.3249390125274658,0.27074527740478516,0.397860050201416,0.457991361618042,0.28377294540405273,0.4442272186279297,0.3697550296783447,0.45557212829589844,0.3030569553375244,0.339946985244751,0.30697107315063477,0.3250713348388672,0.32585787773132324,0.3221611976623535,0.36824798583984375,0.38562512397766113,0.3995249271392822,0.3311779499053955,0.39386487007141113,0.34638428688049316,0.3173091411590576,0.8370122909545898
ACM	GG	1.3541491031646729,0.8626523017883301,0.7792842388153076,0.7765741348266602,0.26526594161987305,0.793327808380127,0.6985437870025635,0.8639190196990967,0.5407211780548096,0.3650851249694824,0.5966949462890625,0.781203031539917,0.5225260257720947,0.8729329109191895,0.2492077350616455,0.6734650135040283,1.0045280456542969,0.8135418891906738,0.6395530700683594,0.4646131992340088,0.5451488494873047,0.23194527626037598,0.9270839691162109,1.0202577114105225,0.5982809066772461,0.254302978515625,0.7843410968780518,0.26277899742126465,0.25685787200927734,0.7644391059875488,0.2517719268798828,0.8223402500152588,0.23519587516784668,0.3889889717102051,0.2789180278778076,0.655106782913208,0.38898682594299316,0.32829976081848145,0.4356861114501953,0.4132399559020996,1.088486909866333,0.6811978816986084,0.6755850315093994,1.1706318855285645,0.4154341220855713,0.9715719223022461,0.23967599868774414,0.8622400760650635,0.6994428634643555,0.38132500648498535,0.43342113494873047,0.4324021339416504,0.8612179756164551,0.9531021118164062,0.3892028331756592,0.4226861000061035,0.24123692512512207,0.29686403274536133,0.6905648708343506,0.2551722526550293,0.6937007904052734,0.5233321189880371,0.9304049015045166,0.2842979431152344,0.5491797924041748,0.25573039054870605,0.26851987838745117,0.5041279792785645,1.0130870342254639,0.43947792053222656,0.5006668567657471,0.5407485961914062,0.7930850982666016,0.24816584587097168,0.46862292289733887,0.28400731086730957,0.23575091361999512,0.2514638900756836,0.6582279205322266,0.6101667881011963,0.24147367477416992,0.7474069595336914,0.7438292503356934,0.4854278564453125,0.26264095306396484,1.0798048973083496,1.3321802616119385,0.8255832195281982,0.7207908630371094,0.239454984664917,0.5883560180664062,0.852618932723999,0.38496899604797363,0.2695779800415039,0.2573668956756592,0.9486708641052246,0.8273811340332031,0.7027130126953125,0.2519528865814209,0.8082010746002197
ACM	GG2	1.3541491031646729,0.8626523017883301,0.7792842388153076,0.7765741348266602,0.26526594161987305,0.793327808380127,0.6985437870025635,0.8639190196990967,0.5407211780548096,0.3650851249694824,0.5966949462890625,0.781203031539917,0.5225260257720947,0.8729329109191895,0.2492077350616455,0.6734650135040283,1.0045280456542969,0.8135418891906738,0.6395530700683594,0.4646131992340088,0.5451488494873047,0.23194527626037598,0.9270839691162109,1.0202577114105225,0.5982809066772461,0.254302978515625,0.7843410968780518,0.26277899742126465,0.25685787200927734,0.7644391059875488,0.2517719268798828,0.8223402500152588,0.23519587516784668,0.3889889717102051,0.2789180278778076,0.655106782913208,0.38898682594299316,0.32829976081848145,0.4356861114501953,0.4132399559020996,1.088486909866333,0.6811978816986084,0.6755850315093994,1.1706318855285645,0.4154341220855713,0.9715719223022461,0.23967599868774414,0.8622400760650635,0.6994428634643555,0.38132500648498535,0.43342113494873047,0.4324021339416504,0.8612179756164551,0.9531021118164062,0.3892028331756592,0.4226861000061035,0.24123692512512207,0.29686403274536133,0.6905648708343506,0.2551722526550293,0.6937007904052734,0.5233321189880371,0.9304049015045166,0.2842979431152344,0.5491797924041748,0.25573039054870605,0.26851987838745117,0.5041279792785645,1.0130870342254639,0.43947792053222656,0.5006668567657471,0.5407485961914062,0.7930850982666016,0.24816584587097168,0.46862292289733887,0.28400731086730957,0.23575091361999512,0.2514638900756836,0.6582279205322266,0.6101667881011963,0.24147367477416992,0.7474069595336914,0.7438292503356934,0.4854278564453125,0.26264095306396484,1.0798048973083496,1.3321802616119385,0.8255832195281982,0.7207908630371094,0.239454984664917,0.5883560180664062,0.852618932723999,0.38496899604797363,0.2695779800415039,0.2573668956756592,0.9486708641052246,0.8273811340332031,0.7027130126953125,0.2519528865814209,0.8082010746002197
BAT	GEE	0.0006089210510253906,0.000621795654296875,0.0005781650543212891,0.0006241798400878906,0.0006041526794433594,0.0005850791931152344,0.0005629062652587891,0.0005738735198974609,0.0005970001220703125,0.0005631446838378906,0.0005550384521484375,0.000553131103515625,0.0005807876586914062,0.000537872314453125,0.0005698204040527344,0.0005879402160644531,0.0006430149078369141,0.0005538463592529297,0.0006060600280761719,0.0005729198455810547,0.0005397796630859375,0.0005803108215332031,0.0005457401275634766,0.0006511211395263672,0.0006530284881591797,0.0005509853363037109,0.0005650520324707031,0.0005459785461425781,0.0005459785461425781,0.0006079673767089844,0.0005497932434082031,0.0005459785461425781,0.0005459785461425781,0.0005278587341308594,0.0006558895111083984,0.0005402565002441406,0.0005612373352050781,0.0005960464477539062,0.0005733966827392578,0.0005550384521484375,0.0006549358367919922,0.0006198883056640625,0.0005676746368408203,0.0005908012390136719,0.0005660057067871094,0.0005650520324707031,0.0005619525909423828,0.0005900859832763672,0.0006299018859863281,0.0005731582641601562,0.0006101131439208984,0.0006449222564697266,0.0005850791931152344,0.000576019287109375,0.0005397796630859375,0.0007023811340332031,0.0005440711975097656,0.0005779266357421875,0.0006647109985351562,0.0005590915679931641,0.0006170272827148438,0.0005352497100830078,0.0005660057067871094,0.0006899833679199219,0.0005462169647216797,0.0005490779876708984,0.0005872249603271484,0.0006008148193359375,0.0006449222564697266,0.0006699562072753906,0.0006020069122314453,0.0005669593811035156,0.0005640983581542969,0.0005571842193603516,0.0005891323089599609,0.0005691051483154297,0.0005807876586914062,0.0005562305450439453,0.0005521774291992188,0.0006639957427978516,0.0006117820739746094,0.0005533695220947266,0.0005710124969482422,0.0005621910095214844,0.0005409717559814453,0.0006239414215087891,0.0005488395690917969,0.0005240440368652344,0.0005638599395751953,0.0005598068237304688,0.0005519390106201172,0.0005960464477539062,0.0005781650543212891,0.0006260871887207031,0.00055694580078125,0.0005700588226318359,0.0005457401275634766,0.0006749629974365234,0.0006220340728759766,0.0005621910095214844
BAT	GNN	0.11747407913208008,0.11094808578491211,0.09047389030456543,0.0934600830078125,0.12404465675354004,0.09091782569885254,0.17257428169250488,0.16791725158691406,0.09056806564331055,0.10463905334472656,0.11301684379577637,0.08944988250732422,0.09594106674194336,0.11244893074035645,0.12550806999206543,0.09938907623291016,0.08932089805603027,0.08999395370483398,0.09213590621948242,0.09061002731323242,0.09602904319763184,0.09110808372497559,0.18979215621948242,0.09028196334838867,0.11081767082214355,0.08972692489624023,0.09209895133972168,0.19365906715393066,0.20914387702941895,0.1374061107635498,0.18830370903015137,0.08850312232971191,0.11897706985473633,0.1310558319091797,0.18024802207946777,0.08835721015930176,0.19489097595214844,0.11930274963378906,0.10697698593139648,0.11825370788574219,0.10858011245727539,0.12450504302978516,0.08937501907348633,0.19245600700378418,0.228071928024292,0.1291792392730713,0.17145204544067383,0.1684563159942627,0.1564311981201172,0.1248021125793457,0.11402010917663574,0.13275599479675293,0.12025284767150879,0.10811114311218262,0.1289520263671875,0.11400985717773438,0.12450695037841797,0.09115004539489746,0.18290209770202637,0.0964670181274414,0.09173297882080078,0.1005251407623291,0.19918322563171387,0.21773600578308105,0.12757301330566406,0.11346912384033203,0.1307518482208252,0.11540603637695312,0.14258599281311035,0.1433110237121582,0.08785700798034668,0.08928608894348145,0.1241152286529541,0.16004180908203125,0.12336206436157227,0.08921504020690918,0.22826099395751953,0.08878517150878906,0.1486818790435791,0.15842914581298828,0.11290383338928223,0.17016100883483887,0.08803367614746094,0.1970219612121582,0.1304478645324707,0.1377851963043213,0.10049724578857422,0.0931711196899414,0.197113037109375,0.12912511825561523,0.08934283256530762,0.08852791786193848,0.22934412956237793,0.09133124351501465,0.2185347080230713,0.08891081809997559,0.2077338695526123,0.15155768394470215,0.09155583381652832,0.2124018669128418
BAT	GG	0.10778331756591797,0.12610888481140137,0.10854029655456543,0.1538071632385254,0.11213493347167969,0.12370705604553223,0.09153199195861816,0.1151580810546875,0.1662740707397461,0.17042899131774902,0.16913628578186035,0.11476397514343262,0.18484926223754883,0.09134483337402344,0.20771265029907227,0.13254380226135254,0.1172342300415039,0.12546277046203613,0.11051487922668457,0.11222600936889648,0.11295199394226074,0.1121668815612793,0.14456415176391602,0.0968163013458252,0.15890002250671387,0.127669095993042,0.11146402359008789,0.09024596214294434,0.12761330604553223,0.08895683288574219,0.14973711967468262,0.1627659797668457,0.09985995292663574,0.13132596015930176,0.1130681037902832,0.1546480655670166,0.09152984619140625,0.15622520446777344,0.1496889591217041,0.15624189376831055,0.0912940502166748,0.15126991271972656,0.12585186958312988,0.11110305786132812,0.17123031616210938,0.09120512008666992,0.1296072006225586,0.19220805168151855,0.12245297431945801,0.1343371868133545,0.09244203567504883,0.13294196128845215,0.15143394470214844,0.13007283210754395,0.11576294898986816,0.1780688762664795,0.1099541187286377,0.2078249454498291,0.1343669891357422,0.23763203620910645,0.11497187614440918,0.1253211498260498,0.10511422157287598,0.16110491752624512,0.08809995651245117,0.08828902244567871,0.08929204940795898,0.15771698951721191,0.22775483131408691,0.11294007301330566,0.13055706024169922,0.11526989936828613,0.1556708812713623,0.09013175964355469,0.14489221572875977,0.12297487258911133,0.18228507041931152,0.12114405632019043,0.12058281898498535,0.09032893180847168,0.09032893180847168,0.11887001991271973,0.14767694473266602,0.10178303718566895,0.09235286712646484,0.1303088665008545,0.11538100242614746,0.12696385383605957,0.08867001533508301,0.14925885200500488,0.1495668888092041,0.1849837303161621,0.11340785026550293,0.12915515899658203,0.1587069034576416,0.11433005332946777,0.08896088600158691,0.12957382202148438,0.11339974403381348,0.08867025375366211
BAT	GG2	0.10778331756591797,0.12610888481140137,0.10854029655456543,0.1538071632385254,0.11213493347167969,0.12370705604553223,0.09153199195861816,0.1151580810546875,0.1662740707397461,0.17042899131774902,0.16913628578186035,0.11476397514343262,0.18484926223754883,0.09134483337402344,0.20771265029907227,0.13254380226135254,0.1172342300415039,0.12546277046203613,0.11051487922668457,0.11222600936889648,0.11295199394226074,0.1121668815612793,0.14456415176391602,0.0968163013458252,0.15890002250671387,0.127669095993042,0.11146402359008789,0.09024596214294434,0.12761330604553223,0.08895683288574219,0.14973711967468262,0.1627659797668457,0.09985995292663574,0.13132596015930176,0.1130681037902832,0.1546480655670166,0.09152984619140625,0.15622520446777344,0.1496889591217041,0.15624189376831055,0.0912940502166748,0.15126991271972656,0.12585186958312988,0.11110305786132812,0.17123031616210938,0.09120512008666992,0.1296072006225586,0.19220805168151855,0.12245297431945801,0.1343371868133545,0.09244203567504883,0.13294196128845215,0.15143394470214844,0.13007283210754395,0.11576294898986816,0.1780688762664795,0.1099541187286377,0.2078249454498291,0.1343669891357422,0.23763203620910645,0.11497187614440918,0.1253211498260498,0.10511422157287598,0.16110491752624512,0.08809995651245117,0.08828902244567871,0.08929204940795898,0.15771698951721191,0.22775483131408691,0.11294007301330566,0.13055706024169922,0.11526989936828613,0.1556708812713623,0.09013175964355469,0.14489221572875977,0.12297487258911133,0.18228507041931152,0.12114405632019043,0.12058281898498535,0.09032893180847168,0.09032893180847168,0.11887001991271973,0.14767694473266602,0.10178303718566895,0.09235286712646484,0.1303088665008545,0.11538100242614746,0.12696385383605957,0.08867001533508301,0.14925885200500488,0.1495668888092041,0.1849837303161621,0.11340785026550293,0.12915515899658203,0.1587069034576416,0.11433005332946777,0.08896088600158691,0.12957382202148438,0.11339974403381348,0.08867025375366211
DBLP	GEE	0.002232074737548828,0.0023021697998046875,0.002209901809692383,0.0023238658905029297,0.0023560523986816406,0.002562999725341797,0.0022971630096435547,0.0022919178009033203,0.0022928714752197266,0.002306222915649414,0.002353191375732422,0.002512216567993164,0.0023801326751708984,0.0025551319122314453,0.002279996871948242,0.002348661422729492,0.002321004867553711,0.002313375473022461,0.0024929046630859375,0.002368927001953125,0.0023670196533203125,0.0026090145111083984,0.0022649765014648438,0.0025398731231689453,0.0023577213287353516,0.0023009777069091797,0.002474069595336914,0.0023598670959472656,0.0023081302642822266,0.0026030540466308594,0.0024068355560302734,0.0025131702423095703,0.002257108688354492,0.002379894256591797,0.0024313926696777344,0.002274751663208008,0.0023059844970703125,0.0022771358489990234,0.002302885055541992,0.0024101734161376953,0.0025589466094970703,0.0023300647735595703,0.0023899078369140625,0.00261688232421875,0.002418041229248047,0.002268075942993164,0.0023331642150878906,0.002373218536376953,0.0025680065155029297,0.002586841583251953,0.0022590160369873047,0.0023458003997802734,0.002331972122192383,0.002399921417236328,0.0023109912872314453,0.002331256866455078,0.002331256866455078,0.002251863479614258,0.0023109912872314453,0.0023272037506103516,0.0023200511932373047,0.0023317337036132812,0.002301931381225586,0.0022678375244140625,0.0025577545166015625,0.002370119094848633,0.0023720264434814453,0.0022678375244140625,0.0027179718017578125,0.002282857894897461,0.0023441314697265625,0.0023000240325927734,0.0022897720336914062,0.002285003662109375,0.002285003662109375,0.0024111270904541016,0.0026350021362304688,0.0022771358489990234,0.0023488998413085938,0.002427816390991211,0.0024917125701904297,0.0023779869079589844,0.0027418136596679688,0.0023038387298583984,0.002363920211791992,0.002301931381225586,0.0023398399353027344,0.003777027130126953,0.0023250579833984375,0.002405881881713867,0.0023479461669921875,0.0022652149200439453,0.0022940635681152344,0.0023267269134521484,0.0022912025451660156,0.0024008750915527344,0.0022950172424316406,0.0022971630096435547,0.0023298263549804688,0.0026366710662841797
DBLP	GNN	0.3731539249420166,0.33861684799194336,0.33594202995300293,0.2806401252746582,0.4132857322692871,0.4766080379486084,0.25358104705810547,0.23538708686828613,0.3589041233062744,0.29505491256713867,0.5078041553497314,0.2546229362487793,0.3231511116027832,0.3003220558166504,0.2508058547973633,0.3956339359283447,0.25653600692749023,0.256011962890625,0.28162193298339844,0.33759212493896484,0.3663029670715332,0.2987198829650879,0.3345060348510742,0.27859926223754883,0.24463772773742676,0.32778286933898926,0.34513092041015625,0.2850489616394043,0.26053404808044434,0.3533797264099121,0.4265921115875244,0.23237085342407227,0.2699310779571533,0.37447595596313477,0.40111494064331055,0.36171817779541016,0.3619248867034912,0.25839686393737793,0.2402799129486084,0.2617480754852295,0.3706550598144531,0.39713096618652344,0.23545598983764648,0.28246402740478516,0.3085339069366455,0.34919214248657227,0.33182692527770996,0.4379546642303467,0.2966299057006836,0.375471830368042,0.29561305046081543,0.3158247470855713,0.28192687034606934,0.33235931396484375,0.2958250045776367,0.31174707412719727,0.2734818458557129,0.27951478958129883,0.24217009544372559,0.31675100326538086,0.35222315788269043,0.3309330940246582,0.436542272567749,0.3231780529022217,0.4248509407043457,0.25462913513183594,0.5186111927032471,0.293856143951416,0.2557039260864258,0.3458681106567383,0.2568240165710449,0.2826528549194336,0.3734729290008545,0.29476094245910645,0.3584718704223633,0.312791109085083,0.3153657913208008,0.23621702194213867,0.30971813201904297,0.3172719478607178,0.559398889541626,0.37751007080078125,0.3378908634185791,0.2602958679199219,0.3303542137145996,0.29006505012512207,0.3285501003265381,0.33493614196777344,0.45539021492004395,0.3173501491546631,0.28457093238830566,0.2841808795928955,0.2617359161376953,0.2635159492492676,0.23801517486572266,0.22796297073364258,0.2685849666595459,0.30701112747192383,0.39917421340942383,0.2937290668487549
