ACM	CutSSL	33.345441336723574,35.08899382491827,33.054849255357794,33.23646930621141,44.06102433708681,35.08899382491827,33.563385397747915,35.08899382491827,34.79840174355249,46.13149291681802,69.9600435888122,38.067562658917545,69.26988739556847,34.90737377406466,29.13185615691972,33.52706138757719,47.62077733381766,26.04431529240828,67.30839084634944,31.856156919723936,29.93098438067563,28.732292045041774,33.3817653468943,35.08899382491827,32.437341082455504,23.247366509262623,23.06574645840901,33.345441336723574,41.373047584453325,34.32618961133309,28.69596803487105,34.68942971304032,30.58481656374864,38.685070831819836,33.20014529604068,35.08899382491827,34.28986560116237,31.420268797675266,35.08899382491827,32.50998910279695,33.7086814384308,20.26879767526335,32.945877224845624,46.4220849981838,34.762077733381766,31.238648746821653,20.450417726116964,35.08899382491827,25.790047221213218,35.70650199782056,45.986196876135125,37.92226661823465,44.60588448964766,33.454413367235745,33.09117326552851,67.78060297856884,22.266618234653105,36.75989829277152,40.39229930984381,29.64039229930984,35.08899382491827,35.01634580457683,30.07628042135852,24.99091899745732,33.49073737740647,40.2106792589902,31.020704685797313,35.379585906284056,32.87322920450418,30.657464584090082,35.41590991645477,34.21721758082092,35.48855793679622,29.277152197602614,68.57973120232474,35.08899382491827,68.6887032328369,33.49073737740647,35.08899382491827,35.08899382491827,33.23646930621141,35.63385397747911,23.57428260079913,33.49073737740647,30.911732655285146,27.46095168906647,26.080639302579005,21.213221939702144,39.44787504540501,31.456592807845986,49.25535779150018,71.95786414820196,35.08899382491827,31.819832909553213,35.08899382491827,26.407555394115512,35.08899382491827,38.249182709771155,29.78568833999273,27.67889575009081
BAT	CutSSL	36.134453781512605,39.49579831932773,47.05882352941176,51.26050420168067,36.97478991596639,27.73109243697479,48.739495798319325,43.69747899159664,50.42016806722689,52.10084033613446,48.739495798319325,47.89915966386555,47.05882352941176,51.26050420168067,44.537815126050425,33.61344537815126,51.26050420168067,47.89915966386555,46.21848739495798,44.537815126050425,46.21848739495798,44.537815126050425,50.42016806722689,51.26050420168067,51.26050420168067,52.94117647058824,46.21848739495798,42.857142857142854,48.739495798319325,44.537815126050425,46.21848739495798,44.537815126050425,51.26050420168067,47.05882352941176,53.78151260504202,46.21848739495798,48.739495798319325,35.294117647058826,49.57983193277311,30.252100840336134,43.69747899159664,39.49579831932773,49.57983193277311,43.69747899159664,47.05882352941176,34.45378151260504,47.89915966386555,50.42016806722689,54.621848739495796,52.94117647058824,56.30252100840336,44.537815126050425,45.378151260504204,47.89915966386555,46.21848739495798,47.05882352941176,47.89915966386555,47.05882352941176,49.57983193277311,47.89915966386555,36.97478991596639,48.739495798319325,46.21848739495798,44.537815126050425,52.94117647058824,47.05882352941176,33.61344537815126,42.016806722689076,49.57983193277311,47.89915966386555,46.21848739495798,52.94117647058824,48.739495798319325,49.57983193277311,47.89915966386555,47.89915966386555,36.97478991596639,43.69747899159664,46.21848739495798,52.10084033613446,52.94117647058824,52.94117647058824,46.21848739495798,33.61344537815126,47.05882352941176,47.89915966386555,50.42016806722689,44.537815126050425,48.739495798319325,48.739495798319325,40.33613445378151,50.42016806722689,49.57983193277311,42.857142857142854,48.739495798319325,47.89915966386555,47.89915966386555,47.05882352941176,49.57983193277311,44.537815126050425
DBLP	CutSSL	42.31915470062314,39.20346789487944,43.673801137903006,42.156597128149556,42.156597128149556,43.890544567867785,42.752641560552696,40.50392847466811,40.20590625846654,41.28962340829044,42.481712273096726,41.01869412083447,41.370902194527226,41.96694662693037,43.37577892170144,45.24519100514765,41.96694662693037,44.54077485776212,42.34624762936873,48.171227309672176,41.07287997832565,41.28962340829044,44.35112435654294,40.422649688431314,41.39799512327282,41.93985369818478,40.53102140341371,41.88566784069358,43.21322134922785,41.85857491194798,42.45461934435112,40.612300189650504,41.85857491194798,40.937415334597674,40.422649688431314,40.449742617176916,40.883229477106475,41.39799512327282,40.774857762124086,43.077756705499866,39.826605256028174,39.122189108642644,39.14928203738825,40.449742617176916,42.915199133026285,42.7255486318071,41.696017339474395,42.861013275535086,44.811704145218094,41.72311026821999,41.045787049580056,46.301815226225955,45.055540503928476,40.612300189650504,47.35843944730425,43.7550799241398,42.45461934435112,39.44730425358981,43.511243565429425,40.449742617176916,43.809265781631,39.74532646979139,40.774857762124086,41.696017339474395,42.94229206177187,42.590083988079115,40.82904361961528,41.479273909509615,40.883229477106475,41.370902194527226,38.959631536169056,42.94229206177187,42.617176916824704,41.425088052018424,41.88566784069358,38.959631536169056,43.809265781631,40.666486047141696,42.64426984557031,38.98672446491466,43.348685992955836,43.348685992955836,44.35112435654294,43.186128420482255,42.6984557030615,40.53102140341371,41.75020319696559,42.83392034678949,40.774857762124086,40.991601192088865,49.634245461934434,42.129504199403954,44.920075860200484,43.7008940666486,43.673801137903006,41.88566784069358,41.18125169330805,40.74776483337848,40.17881332972094,43.673801137903006
EAT	CutSSL	41.59779614325069,40.22038567493113,38.01652892561984,37.74104683195592,40.49586776859504,39.11845730027548,37.46556473829201,40.22038567493113,39.11845730027548,39.11845730027548,36.63911845730027,40.77134986225895,39.94490358126722,38.56749311294766,42.14876033057851,38.56749311294766,40.77134986225895,39.11845730027548,35.81267217630854,40.49586776859504,38.56749311294766,40.49586776859504,35.26170798898072,38.84297520661157,36.91460055096419,31.40495867768595,38.56749311294766,38.84297520661157,40.77134986225895,41.59779614325069,38.84297520661157,39.94490358126722,38.84297520661157,37.46556473829201,38.29201101928375,41.8732782369146,39.11845730027548,36.91460055096419,40.49586776859504,41.32231404958678,38.29201101928375,35.26170798898072,38.01652892561984,38.56749311294766,41.04683195592286,35.26170798898072,38.56749311294766,38.29201101928375,39.39393939393939,39.94490358126722,38.84297520661157,41.8732782369146,38.56749311294766,38.01652892561984,36.08815426997245,42.69972451790633,41.59779614325069,39.11845730027548,39.11845730027548,41.59779614325069,36.36363636363637,39.66942148760331,33.608815426997246,40.22038567493113,43.52617079889807,38.56749311294766,38.29201101928375,38.56749311294766,40.22038567493113,37.74104683195592,36.91460055096419,39.66942148760331,40.77134986225895,40.49586776859504,38.84297520661157,41.04683195592286,34.15977961432507,42.69972451790633,38.29201101928375,39.11845730027548,38.84297520661157,39.11845730027548,39.94490358126722,40.22038567493113,41.04683195592286,39.94490358126722,42.14876033057851,37.46556473829201,40.22038567493113,41.32231404958678,36.91460055096419,41.04683195592286,37.74104683195592,37.1900826446281,37.1900826446281,39.94490358126722,42.14876033057851,38.29201101928375,39.66942148760331,39.94490358126722
UAT	CutSSL	53.41959334565619,54.34380776340111,52.772643253234754,50.09242144177449,54.99075785582255,49.16820702402958,54.25138632162662,54.71349353049908,50.18484288354899,53.69685767097967,52.03327171903882,51.848428835489834,52.495378927911275,47.227356746765246,43.622920517560075,53.69685767097967,50.83179297597042,54.34380776340111,51.75600739371534,53.60443622920518,54.62107208872459,51.29390018484289,53.23475046210721,58.68761552680222,51.01663585951941,46.39556377079482,53.23475046210721,51.29390018484289,53.69685767097967,52.957486136783736,47.689463955637706,52.68022181146026,51.940850277264325,53.04990757855823,54.06654343807763,53.3271719038817,51.848428835489834,52.40295748613678,52.772643253234754,49.81515711645101,51.386321626617374,47.874306839186694,49.07578558225508,51.1090573012939,50.46210720887245,52.12569316081331,51.571164510166355,52.587800369685766,54.99075785582255,48.059149722735675,52.2181146025878,48.70609981515712,55.822550831792974,48.613678373382626,44.82439926062847,55.637707948244,53.23475046210721,54.99075785582255,43.715341959334566,53.41959334565619,52.12569316081331,49.16820702402958,54.34380776340111,48.336414048059154,50.73937153419593,53.69685767097967,50.27726432532348,53.3271719038817,52.68022181146026,53.3271719038817,52.495378927911275,52.495378927911275,52.957486136783736,43.530499075785585,49.44547134935305,49.72273567467653,52.865064695009245,54.71349353049908,53.789279112754166,48.890942698706105,50.83179297597042,52.12569316081331,49.35304990757856,50.83179297597042,53.14232902033271,51.478743068391864,52.495378927911275,53.60443622920518,52.587800369685766,48.059149722735675,52.2181146025878,51.663585951940846,52.587800369685766,52.957486136783736,54.62107208872459,52.31053604436229,51.940850277264325,52.31053604436229,52.12569316081331,52.40295748613678
Wiki	CutSSL	12.585812356979407,10.663615560640732,3.8443935926773456,3.8443935926773456,62.37986270022883,3.8443935926773456,12.311212814645309,3.8443935926773456,12.99771167048055,3.8443935926773456,3.8443935926773456,7.185354691075514,6.6819221967963385,3.8443935926773456,3.8443935926773456,3.8443935926773456,8.237986270022883,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,11.212814645308924,11.212814645308924,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,4.622425629290618,15.881006864988558,3.8443935926773456,14.141876430205949,3.8443935926773456,3.8443935926773456,3.5697940503432495,11.716247139588102,3.8443935926773456,6.178489702517163,9.794050343249427,14.416475972540047,3.8443935926773456,3.8443935926773456,13.08924485125858,3.8443935926773456,3.8443935926773456,3.8443935926773456,9.427917620137299,3.8443935926773456,3.8443935926773456,9.244851258581235,3.8443935926773456,3.8443935926773456,3.8443935926773456,12.814645308924485,3.8443935926773456,5.812356979405035,9.702517162471395,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,5.446224256292906,58.39816933638444,9.427917620137299,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,9.65675057208238,23.24942791762014,3.8443935926773456,14.691075514874141,59.221967963386724,3.8443935926773456,16.52173913043478,3.8443935926773456,9.336384439359268,3.8443935926773456,12.173913043478262,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,14.59954233409611,3.8443935926773456,3.0663615560640736,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,9.519450800915331,18.581235697940503,3.8443935926773456,3.8443935926773456,3.8443935926773456,3.8443935926773456,15.97254004576659
Gene	CutSSL	72.70916334661355,72.21115537848605,62.05179282868526,70.4183266932271,73.90438247011953,71.61354581673307,68.22709163346613,75.199203187251,73.50597609561753,71.91235059760956,73.30677290836654,72.90836653386454,71.71314741035857,75.2988047808765,72.11155378486056,73.20717131474103,73.00796812749005,71.41434262948208,69.7211155378486,70.91633466135458,73.20717131474103,72.21115537848605,73.20717131474103,67.52988047808765,74.10358565737052,73.30677290836654,75.199203187251,70.91633466135458,66.63346613545816,71.01593625498009,71.41434262948208,75.4980079681275,64.9402390438247,73.10756972111554,74.20318725099602,72.90836653386454,70.61752988047809,65.13944223107569,71.41434262948208,74.40239043824701,67.03187250996015,73.20717131474103,72.50996015936255,70.81673306772909,70.3187250996016,74.5019920318725,64.9402390438247,71.41434262948208,66.93227091633466,70.5179282868526,73.60557768924303,75.2988047808765,71.71314741035857,67.62948207171314,72.21115537848605,70.3187250996016,74.800796812749,71.21513944223108,65.13944223107569,68.72509960159363,65.63745019920319,73.50597609561753,75.0,72.60956175298804,67.82868525896414,70.3187250996016,66.73306772908366,67.13147410358566,74.30278884462152,72.60956175298804,70.81673306772909,68.22709163346613,73.10756972111554,73.00796812749005,74.20318725099602,71.91235059760956,71.51394422310757,67.33067729083665,71.01593625498009,69.9203187250996,73.10756972111554,73.40637450199203,66.33466135458167,69.62151394422311,70.1195219123506,71.81274900398407,71.91235059760956,75.0,73.40637450199203,74.30278884462152,70.1195219123506,72.80876494023904,71.51394422310757,75.99601593625498,73.50597609561753,68.62549800796812,71.71314741035857,74.40239043824701,70.4183266932271,73.40637450199203
IIP	CutSSL	65.82914572864321,67.33668341708542,63.31658291457286,67.33668341708542,62.8140703517588,62.311557788944725,64.82412060301507,67.8391959798995,64.82412060301507,65.82914572864321,68.84422110552764,62.311557788944725,61.80904522613066,62.8140703517588,65.32663316582915,61.80904522613066,69.34673366834171,64.321608040201,66.33165829145729,62.8140703517588,64.82412060301507,64.321608040201,62.311557788944725,64.82412060301507,64.321608040201,67.33668341708542,64.321608040201,67.33668341708542,63.31658291457286,64.321608040201,63.81909547738693,64.321608040201,61.30653266331658,68.84422110552764,64.321608040201,64.82412060301507,63.31658291457286,64.82412060301507,67.33668341708542,62.8140703517588,63.31658291457286,62.8140703517588,69.34673366834171,69.34673366834171,60.30150753768844,67.8391959798995,65.82914572864321,65.82914572864321,63.81909547738693,66.83417085427136,71.85929648241206,63.81909547738693,60.80402010050251,64.82412060301507,68.34170854271356,61.30653266331658,63.81909547738693,66.83417085427136,60.80402010050251,62.311557788944725,67.8391959798995,67.8391959798995,63.81909547738693,68.34170854271356,64.82412060301507,68.84422110552764,67.33668341708542,68.34170854271356,65.82914572864321,62.311557788944725,64.321608040201,65.32663316582915,63.81909547738693,64.82412060301507,65.82914572864321,66.33165829145729,65.32663316582915,62.311557788944725,65.82914572864321,60.30150753768844,61.80904522613066,65.82914572864321,67.8391959798995,67.33668341708542,61.30653266331658,64.321608040201,64.321608040201,65.32663316582915,65.82914572864321,65.82914572864321,62.311557788944725,63.31658291457286,65.32663316582915,66.33165829145729,61.30653266331658,68.84422110552764,62.8140703517588,68.34170854271356,63.81909547738693,69.34673366834171
lastfm	CutSSL	5.95186626315031,15.737137916126242,84.37815247153767,17.668251909497044,85.50223375126099,85.57429024355095,85.37253206513907,7.897391554979103,85.45899985588701,84.76725752990345,85.30047557284911,85.37253206513907,5.072777057212855,84.95460440985732,6.182447038478167,18.331171638564633,4.87101887880098,13.431330162847674,85.487822452803,5.4618821155786135,85.60311284046692,12.163135898544459,85.54546764663496,85.473411154345,84.13316039775184,84.37815247153767,85.60311284046692,4.467502521977231,83.49906326560023,85.08430609597924,85.58870154200893,9.46822308690013,14.411298457991064,25.277417495316328,23.41835999423548,85.71840322813085,85.45899985588701,85.14195128981122,84.95460440985732,84.89695921602537,84.94019311139934,85.18518518518519,6.1248018446462025,84.29168468078973,84.72402363452946,11.37051448335495,85.0122496036893,85.8048710188788,61.01743767113417,11.874909929384637,85.11312869289523,85.487822452803,4.640438103473123,86.00662919729068,14.396887159533073,82.76408704424269,8.906182447038479,84.8104914252774,84.79608012681943,14.396887159533073,4.640438103473123,85.0122496036893,85.74722582504684,17.17826776192535,84.62314454532354,7.5371090935293275,83.84493442859201,82.96584522265456,22.654561175961955,84.47903156074362,83.29730508718836,14.396887159533073,85.11312869289523,7.378584810491426,84.98342700677331,6.946245856751693,4.193687851275399,85.02666090214728,85.6463467358409,83.67199884709612,85.09871739443724,85.68958063121487,6.268914829226113,85.67516933275688,85.21400778210116,84.56549935149157,84.91137051448335,6.470673007637988,85.40135466205506,20.204640438103475,24.167747514051015,84.73843493298746,84.14757169620984,9.309698803862227,83.3981841763943,7.234471825911514,85.34370946822308,3.2281308545899985,85.77604842196281,3.6604698083297302
polblogs	CutSSL	95.51166965888689,95.06283662477558,95.33213644524237,95.69120287253142,96.05026929982047,94.97307001795332,95.2423698384201,95.42190305206462,95.2423698384201,95.33213644524237,95.06283662477558,95.51166965888689,95.60143626570917,94.61400359066428,95.06283662477558,95.2423698384201,95.06283662477558,95.33213644524237,94.88330341113105,94.88330341113105,94.97307001795332,95.15260323159784,95.42190305206462,95.51166965888689,95.15260323159784,94.88330341113105,95.87073608617594,94.97307001795332,95.69120287253142,95.42190305206462,95.51166965888689,95.51166965888689,94.97307001795332,95.15260323159784,95.2423698384201,94.88330341113105,95.2423698384201,94.7935368043088,95.06283662477558,95.2423698384201,95.15260323159784,94.97307001795332,94.97307001795332,95.2423698384201,95.51166965888689,95.42190305206462,95.60143626570917,95.51166965888689,94.97307001795332,95.69120287253142,95.78096947935369,95.06283662477558,94.97307001795332,95.42190305206462,95.51166965888689,95.15260323159784,95.69120287253142,94.70377019748653,94.88330341113105,94.88330341113105,95.51166965888689,95.69120287253142,95.78096947935369,95.9605026929982,95.33213644524237,94.88330341113105,94.88330341113105,95.51166965888689,95.06283662477558,95.2423698384201,95.06283662477558,94.88330341113105,95.15260323159784,95.2423698384201,95.15260323159784,95.06283662477558,94.97307001795332,95.33213644524237,95.33213644524237,95.06283662477558,95.78096947935369,94.70377019748653,95.33213644524237,95.42190305206462,95.87073608617594,95.06283662477558,94.97307001795332,95.06283662477558,94.97307001795332,95.2423698384201,95.2423698384201,95.06283662477558,95.42190305206462,95.15260323159784,94.88330341113105,95.69120287253142,95.33213644524237,96.14003590664272,95.33213644524237,94.70377019748653
