ACM	CutSSL	12.03975796699524,7.114835977554321,13.83602786064148,7.8370041847229,13.640141010284424,8.116231918334961,12.904597997665405,7.131556987762451,11.620421171188354,12.7500741481781,5.178620100021362,12.777403116226196,5.852730751037598,12.082734823226929,11.753688097000122,12.413089990615845,12.857774257659912,13.832712411880493,5.207123041152954,14.6510169506073,12.76674199104309,15.747260808944702,12.21139907836914,9.177703857421875,14.754919052124023,13.586565971374512,13.788549900054932,12.684960126876831,12.170549869537354,13.134642124176025,12.463377952575684,14.956078290939331,9.867112874984741,14.692951917648315,14.499626874923706,10.372189283370972,12.494168043136597,15.911653280258179,7.427457809448242,12.532997846603394,13.25516414642334,11.83028507232666,13.392023086547852,12.917734861373901,15.003124952316284,12.994944095611572,12.826778650283813,15.803668022155762,16.458024978637695,16.047889232635498,12.559323787689209,16.368731260299683,13.40340781211853,13.496487855911255,13.2948157787323,5.535964012145996,15.25238299369812,13.177443742752075,14.963245868682861,11.978813886642456,12.655856132507324,10.908061981201172,14.566754817962646,11.361693143844604,13.98512601852417,10.455339908599854,13.017161130905151,14.224040031433105,14.214768886566162,13.943519830703735,16.709861993789673,14.282242774963379,13.44025206565857,15.69850206375122,5.307023763656616,7.2392261028289795,5.712177038192749,18.100020170211792,5.0258049964904785,4.829820871353149,12.40862512588501,16.197423219680786,15.68170976638794,14.33331298828125,13.20511794090271,14.375854015350342,14.578386783599854,12.67302393913269,12.992868185043335,14.898387908935547,13.187677145004272,5.607900142669678,9.476958990097046,10.265313863754272,12.876671075820923,11.859772205352783,7.057244062423706,13.026266813278198,16.469815015792847,13.432188034057617
BAT	CutSSL	0.24164104461669922,0.25104260444641113,0.5218541622161865,0.24995994567871094,0.2350621223449707,0.24591898918151855,0.2428569793701172,0.2368021011352539,0.5158200263977051,0.5156967639923096,0.257580041885376,0.24237990379333496,0.5151588916778564,0.2501850128173828,0.5127668380737305,0.5115611553192139,0.2703671455383301,0.2468881607055664,0.5401079654693604,0.5123100280761719,0.25034022331237793,0.5223948955535889,0.5591559410095215,0.5403039455413818,0.5133922100067139,0.23882079124450684,0.5197970867156982,0.2467188835144043,0.24979615211486816,0.2352769374847412,0.32618117332458496,0.5884621143341064,0.23406004905700684,0.5195012092590332,0.23398494720458984,0.2465829849243164,0.2452869415283203,0.515326976776123,0.2520918846130371,0.5106971263885498,0.25761914253234863,0.26371192932128906,0.2606959342956543,0.24668192863464355,0.5475430488586426,0.2511003017425537,0.25974202156066895,0.5307881832122803,0.25439882278442383,0.2592899799346924,0.24842286109924316,0.5212292671203613,0.5319178104400635,0.5518651008605957,0.2642180919647217,0.25563693046569824,0.2515878677368164,0.24674582481384277,0.24106502532958984,0.3071460723876953,0.25092387199401855,0.2701451778411865,0.2565121650695801,0.24910211563110352,0.2401728630065918,0.5187592506408691,0.24932003021240234,0.5155901908874512,0.5231118202209473,0.5158541202545166,0.504951000213623,0.25836896896362305,0.25179600715637207,0.24987411499023438,0.26557087898254395,0.23853588104248047,0.24063682556152344,0.26111793518066406,0.2451481819152832,0.23600482940673828,0.23514890670776367,0.24152016639709473,0.24563002586364746,0.5190978050231934,0.24927997589111328,0.2471170425415039,0.25092577934265137,0.2634279727935791,0.2512929439544678,0.5247621536254883,0.23748087882995605,0.24916505813598633,0.514855146408081,0.2572457790374756,0.24609613418579102,0.24823999404907227,0.5352842807769775,0.285736083984375,0.5248491764068604,0.2531149387359619
DBLP	CutSSL	5.422852039337158,5.213569641113281,5.308316946029663,5.134810209274292,5.242342233657837,5.284218788146973,5.170328855514526,5.272835731506348,5.165817022323608,5.214042901992798,5.2371461391448975,5.2386181354522705,5.805372953414917,5.220726013183594,5.235785245895386,5.039501905441284,5.16605806350708,5.194865942001343,5.223358154296875,5.237599849700928,5.053117990493774,5.210956811904907,5.2659900188446045,6.0883049964904785,5.370330095291138,5.50109601020813,5.508684158325195,5.477985858917236,5.405455827713013,5.537783861160278,6.456645250320435,5.165935039520264,5.27583909034729,5.284252882003784,5.29950213432312,5.370668172836304,5.460587978363037,5.408189058303833,5.419123888015747,5.343185901641846,5.492009878158569,5.537689208984375,6.865228176116943,5.9840991497039795,5.882884979248047,5.563644886016846,5.570288896560669,5.906344890594482,5.548938035964966,5.540178298950195,5.328680992126465,5.3370680809021,5.455456972122192,5.387420177459717,5.296009063720703,6.390808820724487,5.5790040493011475,5.459473133087158,5.639122724533081,8.146405935287476,5.966683864593506,5.750820159912109,5.184772968292236,5.0832178592681885,5.223101377487183,5.084560871124268,5.1493611335754395,5.162696838378906,5.185742139816284,5.129040241241455,5.202120065689087,5.0809831619262695,5.073110818862915,6.2451629638671875,5.144639015197754,5.249989032745361,5.1793129444122314,5.164342164993286,5.119684934616089,5.20883584022522,5.122508764266968,5.225450038909912,5.1806652545928955,5.229159832000732,5.1899707317352295,5.107580900192261,5.268269777297974,5.296817064285278,5.195557117462158,7.443627119064331,5.226400852203369,5.2855141162872314,5.1338951587677,5.010668039321899,5.217433214187622,5.172217845916748,5.072967052459717,5.073666095733643,5.199196815490723,5.209125757217407
EAT	CutSSL	0.7350552082061768,0.662351131439209,0.6171021461486816,1.0203371047973633,0.6243500709533691,0.6437497138977051,0.621006965637207,1.0461020469665527,0.6533279418945312,0.6183249950408936,0.6282210350036621,1.028350830078125,0.6777951717376709,0.5902369022369385,0.6721620559692383,0.6105630397796631,0.6800479888916016,0.584568977355957,0.5913569927215576,0.6216530799865723,0.7088510990142822,0.6431150436401367,0.651777982711792,1.0495328903198242,0.6881108283996582,0.6534619331359863,1.0664701461791992,0.6552536487579346,0.6230268478393555,0.5835793018341064,0.5847830772399902,0.8277950286865234,1.0623867511749268,1.051274061203003,0.6435956954956055,1.048888921737671,0.6234228610992432,0.8215808868408203,0.616736888885498,0.6185562610626221,1.0545320510864258,0.6163880825042725,0.7075011730194092,1.0558640956878662,0.8877420425415039,0.7929139137268066,1.046247959136963,0.58695387840271,0.6313748359680176,0.6108748912811279,0.6775510311126709,0.6072330474853516,0.6170649528503418,0.6155080795288086,0.6471071243286133,0.6135187149047852,0.6439108848571777,0.5820610523223877,1.1165030002593994,0.6502301692962646,0.6567349433898926,1.0540392398834229,0.6246459484100342,0.6100821495056152,0.6285910606384277,0.6150588989257812,0.6189837455749512,0.6807200908660889,1.050644874572754,0.6081888675689697,0.6499590873718262,0.6177730560302734,0.6231260299682617,0.6135311126708984,0.6075289249420166,0.643251895904541,0.6281023025512695,1.05924391746521,0.6207022666931152,0.614332914352417,0.6233010292053223,0.6161849498748779,0.6220870018005371,0.6163220405578613,1.060779094696045,1.052320957183838,0.9205219745635986,0.6197009086608887,0.6183919906616211,0.5785009860992432,0.6834461688995361,0.6236627101898193,0.6101078987121582,0.6632299423217773,0.6204900741577148,0.609795093536377,0.589759111404419,0.6479518413543701,0.6078188419342041,0.6338024139404297
UAT	CutSSL	2.155369758605957,2.1731038093566895,2.8014001846313477,2.0708940029144287,2.145328998565674,1.9712939262390137,1.8883020877838135,1.7364130020141602,2.009836196899414,1.8990180492401123,1.8499782085418701,1.7163231372833252,1.9429829120635986,2.175865888595581,1.8851358890533447,2.092869997024536,1.898664951324463,2.748404026031494,1.9488251209259033,1.8233630657196045,2.0882818698883057,2.120607852935791,2.0064549446105957,1.8278231620788574,3.767194986343384,1.9592037200927734,2.1686272621154785,2.9055442810058594,1.9459669589996338,1.844912052154541,1.900317907333374,2.184561014175415,1.7706208229064941,2.233755111694336,1.9185800552368164,2.2592320442199707,3.1194019317626953,1.872818946838379,1.7796177864074707,1.7957899570465088,4.172516822814941,2.4142987728118896,2.233262062072754,1.8995492458343506,2.9625139236450195,2.1490659713745117,1.976146936416626,1.7940888404846191,2.143738269805908,2.1653330326080322,1.868119716644287,1.752720832824707,1.8511760234832764,2.005679130554199,2.0047168731689453,1.7784309387207031,2.0712029933929443,2.023923873901367,1.99298095703125,1.9546949863433838,2.0038890838623047,2.8917789459228516,1.883279800415039,3.0162229537963867,2.057281017303467,1.9758520126342773,2.1101460456848145,2.1101598739624023,1.6962227821350098,1.933640956878662,2.1432688236236572,1.8344249725341797,2.123169183731079,2.214750289916992,1.9271841049194336,2.0578219890594482,1.9784607887268066,2.71828293800354,3.1735260486602783,7.761756896972656,1.9425010681152344,1.9859609603881836,2.3347630500793457,2.017245292663574,1.9894168376922607,2.013504981994629,2.0989999771118164,1.8857641220092773,2.9985740184783936,1.942481279373169,1.7715349197387695,2.1821441650390625,1.9714910984039307,1.7770068645477295,2.01359486579895,2.158776044845581,1.8598933219909668,2.0737550258636475,2.9547269344329834,2.118339776992798
Wiki	CutSSL	20.10086703300476,17.884475231170654,7.02131986618042,12.216171979904175,4.697740077972412,11.914787292480469,20.17348885536194,8.562913179397583,19.99257802963257,12.800879001617432,6.995552062988281,20.371656894683838,20.079512119293213,12.566134214401245,6.2632458209991455,11.975115060806274,20.155651092529297,19.451175928115845,11.748212099075317,12.571256875991821,11.55256986618042,20.370588064193726,14.855353832244873,12.23262906074524,11.7046058177948,11.545013904571533,2.371325969696045,9.526450872421265,17.846539735794067,19.807631969451904,12.327383041381836,19.536710023880005,11.645901203155518,7.170683145523071,19.81179118156433,19.50636315345764,10.86309003829956,19.918132066726685,20.77303123474121,20.174521923065186,16.343825101852417,11.647687911987305,19.950814962387085,11.484109163284302,12.454602003097534,12.110837936401367,19.336447954177856,13.528946876525879,10.193010330200195,21.578951120376587,11.739012718200684,12.013216972351074,11.89159107208252,21.331956148147583,6.905145883560181,19.899237155914307,22.344146966934204,12.615823984146118,12.772578001022339,12.36447787284851,10.750651836395264,18.96754217147827,5.481892108917236,22.181186199188232,7.171483278274536,12.814944982528687,13.553761959075928,11.974910020828247,17.443767070770264,7.039106845855713,20.6583890914917,21.394140005111694,11.830308198928833,19.790518045425415,5.390742063522339,12.579537153244019,19.604265213012695,12.793782234191895,20.068946838378906,12.107658863067627,19.491119146347046,12.5137939453125,12.266257286071777,18.11826992034912,12.627681016921997,20.313814163208008,11.510371923446655,20.965266942977905,11.777021169662476,12.55650782585144,12.605302095413208,7.129444122314453,12.470144987106323,20.451970100402832,19.431330919265747,11.20989203453064,12.237993955612183,14.209805011749268,16.661788940429688,24.06965184211731
Gene	CutSSL	0.7699019908905029,1.7222919464111328,0.9302990436553955,1.5138821601867676,0.6295983791351318,0.5888440608978271,0.6663179397583008,0.5822017192840576,0.6287050247192383,0.6819291114807129,0.7031872272491455,0.684873104095459,0.6042470932006836,0.7391979694366455,0.699282169342041,0.6381189823150635,0.5561637878417969,0.6698429584503174,0.6892080307006836,0.6025137901306152,0.7313113212585449,0.6202099323272705,0.6841752529144287,0.6267008781433105,0.6689658164978027,0.711374044418335,0.7188818454742432,0.6950333118438721,0.6786072254180908,0.6739652156829834,1.364866018295288,0.6392509937286377,0.6124560832977295,0.6744709014892578,0.6688342094421387,0.622809886932373,0.7549409866333008,0.6288220882415771,0.6588320732116699,0.6926660537719727,0.6694011688232422,0.6514990329742432,0.7391221523284912,1.5184738636016846,0.7971010208129883,0.7854321002960205,0.7389092445373535,1.542877197265625,0.6341192722320557,0.638279914855957,0.6439130306243896,0.7415900230407715,0.5966651439666748,0.7296121120452881,0.6735208034515381,0.7097539901733398,0.6363530158996582,0.6348779201507568,0.7248661518096924,0.709496259689331,0.7515687942504883,0.6472799777984619,0.6939818859100342,0.7501692771911621,0.7220089435577393,0.6798341274261475,0.5790567398071289,0.6183812618255615,0.6118099689483643,0.6947588920593262,0.6748960018157959,0.6394529342651367,0.6124520301818848,0.6972239017486572,0.7306041717529297,0.5847890377044678,0.7041022777557373,0.6370770931243896,0.7021307945251465,0.6595757007598877,0.6750688552856445,0.6987862586975098,0.7245099544525146,0.6212430000305176,0.6931788921356201,0.6698169708251953,0.5975868701934814,0.7093729972839355,0.638714075088501,0.6775758266448975,0.6644518375396729,0.7188999652862549,0.6312088966369629,0.6419820785522461,0.6327838897705078,0.7574038505554199,0.6962409019470215,0.7406530380249023,0.667557954788208,0.6404180526733398
IIP	CutSSL	0.5493018627166748,0.2443242073059082,0.2530019283294678,0.558007001876831,0.24548602104187012,0.5459258556365967,0.2415628433227539,0.5520129203796387,0.24785280227661133,0.24260687828063965,0.23457098007202148,0.24347877502441406,0.24446988105773926,0.2591731548309326,0.24518918991088867,0.24631810188293457,0.24570178985595703,0.25873303413391113,0.23380517959594727,0.5458500385284424,0.5434601306915283,0.25343799591064453,0.24324893951416016,0.5455338954925537,0.5465958118438721,0.2510068416595459,0.5473129749298096,0.24356484413146973,0.548987865447998,0.541862964630127,0.2464289665222168,0.24384617805480957,0.5462040901184082,0.24010920524597168,0.24333524703979492,0.5496499538421631,0.24627089500427246,0.24307918548583984,0.5434839725494385,0.24616098403930664,0.2492361068725586,0.5539772510528564,0.5556991100311279,0.2452230453491211,0.24616789817810059,0.5650639533996582,0.23193693161010742,0.24389910697937012,0.2424938678741455,0.2487659454345703,0.5363121032714844,0.5466578006744385,0.5458741188049316,0.5461130142211914,0.2462787628173828,0.5463659763336182,0.5472292900085449,0.24135184288024902,0.5375819206237793,0.25536513328552246,0.24141788482666016,0.24801206588745117,0.24558472633361816,0.5558462142944336,0.24583125114440918,0.547199010848999,0.23481082916259766,0.24960780143737793,0.24494218826293945,0.2359621524810791,0.24367713928222656,0.2504270076751709,0.551375150680542,0.23343610763549805,0.24161601066589355,0.5526828765869141,0.24486970901489258,0.24548816680908203,0.5522770881652832,0.2536609172821045,0.23931288719177246,0.2433788776397705,0.24826526641845703,0.24907684326171875,0.2449960708618164,0.5823400020599365,0.24780702590942383,0.24766063690185547,0.24352812767028809,0.5471498966217041,0.24984288215637207,0.547199010848999,0.23820781707763672,0.5472941398620605,0.23613572120666504,0.5443720817565918,0.5404398441314697,0.5484731197357178,0.24055981636047363,0.2843618392944336
lastfm	CutSSL	51.31926512718201,53.68485403060913,18.509910106658936,53.43436098098755,19.113680839538574,18.32498788833618,19.140931129455566,54.324779987335205,19.296165227890015,21.044936180114746,18.59821105003357,18.112768173217773,48.87419080734253,19.638123035430908,52.320586919784546,56.40817308425903,61.25910711288452,52.26199984550476,19.608304262161255,51.96781396865845,18.470871210098267,52.91290879249573,18.50293803215027,18.883375883102417,19.027693271636963,18.899288654327393,20.383705854415894,52.661691188812256,19.995146989822388,18.106459856033325,17.841778993606567,60.41059923171997,21.070806980133057,54.240894079208374,23.70477318763733,18.816141843795776,18.746581077575684,18.068370819091797,20.328016996383667,18.30373978614807,17.993969917297363,17.78053092956543,55.47447919845581,20.256877899169922,18.54719090461731,53.94673013687134,19.06722116470337,19.000967025756836,20.245956897735596,54.7548611164093,18.117552995681763,19.41596221923828,57.051329135894775,19.577372074127197,52.146568059921265,19.991509914398193,52.02416515350342,18.24537706375122,19.452722311019897,47.871840953826904,53.816222190856934,18.579659938812256,18.97759699821472,59.87672209739685,19.346074104309082,54.42778015136719,18.66078281402588,19.584254026412964,52.4609158039093,19.43131709098816,19.21723484992981,58.343944787979126,19.19816017150879,52.57486581802368,18.321264266967773,53.12138819694519,52.611408948898315,18.763754844665527,18.09980583190918,18.510129928588867,17.618231058120728,19.014638900756836,51.229681730270386,21.129909992218018,18.653515815734863,19.053878784179688,19.630210161209106,55.29937195777893,19.79334306716919,54.53213715553284,57.86063885688782,20.009953022003174,19.502981901168823,61.43234300613403,19.698148012161255,53.09256911277771,19.43345308303833,60.155752182006836,18.0379536151886,52.31120419502258
polblogs	CutSSL	1.3469188213348389,1.4087679386138916,1.3350181579589844,1.3330051898956299,1.2659261226654053,1.3968520164489746,1.2987141609191895,1.4064488410949707,2.083073854446411,2.0306270122528076,1.3076272010803223,1.2506699562072754,2.097360134124756,1.4308688640594482,2.046020269393921,1.3251841068267822,1.2996437549591064,1.1896538734436035,1.3251228332519531,1.294363260269165,1.223142147064209,1.5195062160491943,1.3287150859832764,1.3762660026550293,1.2289881706237793,1.3225178718566895,1.4039547443389893,2.1107189655303955,1.3137469291687012,1.247513771057129,1.2300453186035156,2.1852779388427734,1.3307361602783203,1.4729509353637695,1.3121700286865234,2.1363120079040527,1.312856674194336,1.3144781589508057,2.1916940212249756,1.3322460651397705,1.345240831375122,1.331967830657959,1.3837640285491943,2.1031510829925537,1.4163649082183838,1.2735612392425537,1.4116730690002441,1.3356401920318604,1.416123867034912,2.1173923015594482,1.4001011848449707,1.3003802299499512,1.25864577293396,1.3442339897155762,1.3101592063903809,1.418018102645874,1.2556850910186768,1.3941459655761719,1.4221241474151611,1.2409758567810059,2.115849256515503,1.3446447849273682,1.323458194732666,1.2655830383300781,1.4607627391815186,1.323958158493042,1.3947041034698486,1.3098762035369873,2.11643123626709,1.4692299365997314,1.22902512550354,2.2034120559692383,1.3045320510864258,1.5112018585205078,1.2407090663909912,1.2526960372924805,2.01324200630188,2.121563196182251,1.2493102550506592,1.3244078159332275,1.2667717933654785,1.3181939125061035,1.2938296794891357,1.301015853881836,1.3143649101257324,1.31233811378479,2.0319509506225586,1.2994349002838135,2.1284830570220947,1.3364667892456055,1.1929192543029785,2.1310040950775146,1.2639110088348389,1.9681329727172852,1.3632900714874268,1.1813950538635254,1.4825549125671387,2.0864171981811523,1.3332316875457764,1.3264970779418945
