0.0	GEE	6.065810203552246,5.488678932189941,6.561957836151123,6.236959934234619,5.723895072937012,7.130231142044067,6.985427141189575,7.094274044036865,6.562489986419678,7.423338890075684,7.908002138137817,6.345282793045044,7.2774658203125,7.524317741394043,6.451271295547485,7.6888346672058105,7.341245889663696,7.4599831104278564,6.937347888946533,7.516836881637573,7.196364879608154,7.6141791343688965,7.963914155960083,3.9621336460113525,7.4472692012786865,6.584466218948364,6.650038003921509,6.228097915649414,6.993188858032227,7.2668678760528564,6.628720045089722,7.269963026046753,6.928409099578857,7.122898101806641,7.228154182434082,7.661178827285767,6.658928155899048,7.126132011413574,7.26001501083374,7.386883020401001,7.368369817733765,7.333759069442749,7.356398820877075,7.496263742446899,6.849878787994385,7.382375001907349,7.6464009284973145,7.604635953903198,7.4721410274505615,6.882779836654663
0.0	GNN	18.652578830718994,27.743479251861572,21.65212082862854,24.84981369972229,19.15945816040039,19.76806879043579,21.378952264785767,18.032333850860596,23.14613103866577,16.718753576278687,22.279170751571655,26.9995698928833,19.65656280517578,25.318180799484253,20.17892074584961,23.3574059009552,19.08206081390381,20.40604305267334,21.469215869903564,18.31636118888855,22.749680757522583,21.006922006607056,19.729130029678345,20.376863956451416,21.71256995201111,18.560558080673218,28.333502054214478,23.501930952072144,22.107128858566284,16.50926685333252,21.727959156036377,17.38386368751526,19.82869815826416,20.510833024978638,21.25024104118347,17.760314226150513,25.957851886749268,20.308187246322632,21.824896812438965,26.763692140579224,21.04650592803955,17.99580216407776,24.893373012542725,27.31489634513855,17.299372911453247,21.288695096969604,20.579689979553223,19.050682067871094,33.99394202232361,26.20110297203064
0.0	GG	19.756203174591064,15.318570137023926,19.222360849380493,37.62122321128845,16.037904977798462,35.57907199859619,29.71036696434021,67.14556694030762,16.55364727973938,35.67037296295166,27.224254846572876,37.826526165008545,20.834712028503418,26.50943422317505,19.089576959609985,25.443419933319092,16.307888984680176,32.18389296531677,38.77789378166199,25.664605140686035,20.54569435119629,16.51467776298523,40.38578271865845,20.538702249526978,32.449548959732056,32.98842787742615,26.07087993621826,25.022881746292114,26.247985124588013,32.654217004776,16.15300989151001,24.65912699699402,16.763590812683105,36.64557409286499,29.919266939163208,24.896952867507935,32.34365797042847,16.345573902130127,21.0056369304657,33.33833193778992,17.974492073059082,16.50130295753479,35.120197057724,16.357706308364868,48.656192779541016,25.99794602394104,36.62761902809143,26.00999402999878,33.69432306289673,33.71014094352722
0.0	GG2	19.756203174591064,15.318570137023926,19.222360849380493,37.62122321128845,16.037904977798462,35.57907199859619,29.71036696434021,67.14556694030762,16.55364727973938,35.67037296295166,27.224254846572876,37.826526165008545,20.834712028503418,26.50943422317505,19.089576959609985,25.443419933319092,16.307888984680176,32.18389296531677,38.77789378166199,25.664605140686035,20.54569435119629,16.51467776298523,40.38578271865845,20.538702249526978,32.449548959732056,32.98842787742615,26.07087993621826,25.022881746292114,26.247985124588013,32.654217004776,16.15300989151001,24.65912699699402,16.763590812683105,36.64557409286499,29.919266939163208,24.896952867507935,32.34365797042847,16.345573902130127,21.0056369304657,33.33833193778992,17.974492073059082,16.50130295753479,35.120197057724,16.357706308364868,48.656192779541016,25.99794602394104,36.62761902809143,26.00999402999878,33.69432306289673,33.71014094352722
0.02	GEE	8.854990720748901,8.75102710723877,8.69113802909851,8.935356140136719,8.736720323562622,8.439854145050049,8.87034296989441,8.563207149505615,8.70881700515747,9.259611129760742,8.663220882415771,8.582871913909912,8.959836721420288,8.8002610206604,8.760599136352539,8.843658208847046,8.528393030166626,9.115387916564941,8.688074827194214,8.401682376861572,8.730049848556519,8.892671823501587,8.685317039489746,8.03601622581482,8.907360076904297,8.173617124557495,8.724761009216309,8.772806882858276,8.82512903213501,8.863271951675415,8.574461936950684,9.024588108062744,8.828558921813965,9.01901388168335,8.698284149169922,8.422611951828003,9.130303859710693,8.98354983329773,8.896286010742188,8.870742082595825,9.311429738998413,8.298964977264404,8.55518102645874,9.373032808303833,8.884845972061157,8.462987184524536,8.803870916366577,9.240170001983643,8.739417791366577,8.589860677719116
0.02	GNN	37.68762922286987,27.113145112991333,24.583189010620117,30.140146017074585,39.34843587875366,25.950062036514282,23.745860815048218,23.2589590549469,28.984954118728638,34.958457946777344,27.84068489074707,39.52151298522949,27.346333026885986,26.126831769943237,44.16285014152527,24.047584056854248,26.272902965545654,24.43677306175232,34.62689518928528,32.7186439037323,21.57359504699707,24.37963891029358,25.49372696876526,45.0527400970459,26.565778017044067,39.23393511772156,39.730040073394775,26.694411039352417,23.125447988510132,31.710761070251465,32.414159059524536,29.926904916763306,20.26033091545105,37.714659214019775,28.675387859344482,26.087032079696655,29.57357120513916,28.214046239852905,41.107262134552,25.385726928710938,27.79399609565735,37.06703209877014,34.41921877861023,36.27588987350464,36.35160183906555,22.9700710773468,33.923956871032715,25.8999240398407,42.443073987960815,26.981471061706543
0.02	GG	25.864395141601562,35.472336769104004,32.213165044784546,24.229717016220093,28.441340923309326,16.81904101371765,50.18426704406738,17.800456762313843,37.11658978462219,32.44194507598877,53.74787092208862,17.799240827560425,17.54418706893921,30.81473994255066,24.401819229125977,41.2090859413147,29.972895860671997,24.665585041046143,30.594173908233643,33.00529098510742,17.147411108016968,20.46605110168457,23.538790702819824,24.462138175964355,46.46631717681885,29.1219539642334,35.95279812812805,23.575141191482544,40.41469383239746,20.608898878097534,66.6145567893982,22.996898651123047,39.716843128204346,35.262444734573364,22.510207176208496,45.5823187828064,42.939910888671875,51.83253312110901,66.91502904891968,17.09869623184204,21.337275981903076,30.44000005722046,17.096903800964355,50.91781497001648,37.297446966171265,17.131766080856323,21.80659317970276,21.905410051345825,30.603628158569336,37.69715595245361
0.02	GG2	25.864395141601562,35.472336769104004,32.213165044784546,24.229717016220093,28.441340923309326,16.81904101371765,50.18426704406738,17.800456762313843,37.11658978462219,32.44194507598877,53.74787092208862,17.799240827560425,17.54418706893921,30.81473994255066,24.401819229125977,41.2090859413147,29.972895860671997,24.665585041046143,30.594173908233643,33.00529098510742,17.147411108016968,20.46605110168457,23.538790702819824,24.462138175964355,46.46631717681885,29.1219539642334,35.95279812812805,23.575141191482544,40.41469383239746,20.608898878097534,66.6145567893982,22.996898651123047,39.716843128204346,35.262444734573364,22.510207176208496,45.5823187828064,42.939910888671875,51.83253312110901,66.91502904891968,17.09869623184204,21.337275981903076,30.44000005722046,17.096903800964355,50.91781497001648,37.297446966171265,17.131766080856323,21.80659317970276,21.905410051345825,30.603628158569336,37.69715595245361
0.04	GEE	9.640503168106079,10.524277687072754,10.004307270050049,9.6874520778656,9.672523975372314,10.576498031616211,10.139938116073608,10.26383376121521,10.305800914764404,9.563952207565308,9.804917097091675,9.964061975479126,9.977317094802856,10.180792093276978,9.571213245391846,9.695591926574707,10.084748029708862,9.757909059524536,9.92192816734314,10.33998990058899,10.162291049957275,10.01179814338684,10.447546243667603,10.071084022521973,9.860716104507446,10.137967109680176,10.152334928512573,10.068569660186768,10.299528121948242,10.214498043060303,10.023015260696411,9.986538887023926,9.903172969818115,10.10102105140686,10.19162106513977,10.302382946014404,10.442593097686768,11.416439771652222,10.137703895568848,10.76804804801941,10.457734107971191,10.78498387336731,10.012906074523926,10.667639017105103,10.68759799003601,10.450374841690063,10.974401950836182,10.20374083518982,10.923289060592651,10.830265998840332
0.04	GNN	52.4645779132843,33.481269121170044,54.441484689712524,38.321717977523804,31.784931898117065,26.870357036590576,45.611183643341064,39.25606918334961,32.824222803115845,34.08332586288452,51.5755889415741,36.25796413421631,38.59510278701782,39.318904876708984,29.73922300338745,24.540674209594727,38.23747515678406,30.5524640083313,42.44425702095032,32.16062092781067,40.695860385894775,37.742271900177,39.46867823600769,29.716026067733765,30.499538898468018,30.80264663696289,26.072664737701416,30.1975200176239,35.82885503768921,27.31985116004944,33.725082874298096,36.638298988342285,29.30182194709778,34.06529188156128,39.56772804260254,35.512298822402954,59.84273838996887,25.870137214660645,28.918971061706543,27.790898084640503,32.78249788284302,46.38188910484314,48.03079676628113,41.94044017791748,36.23669695854187,48.69112801551819,42.94137215614319,28.657634973526,35.57585787773132,23.820759057998657
